run_id,case_id,model,grid,status,fail_reasons,Omega0,OmegaT,Omega0_density,OmegaT_density,max_energy_increase,dt_min,dt_max,backtracks_total,config_hash,code_hash,notes
20251217-105715_3f25834a7679,param_CI_MC_1_seed7,C_I,64,PASS,,280.08784495278445,1.1222948092288047e-06,280.08784495278445,1.1222948092288047e-06,0.0,0.0009999999999995568,0.001,0,3f25834a7679,uet_harness_v0.1,
20251217-105716_f79eeefa2b7e,param_CI_MC_1_seed8,C_I,64,PASS,,294.64622950581025,7.112780689284724e-07,294.64622950581025,7.112780689284724e-07,0.0,0.0009999999999995568,0.001,0,f79eeefa2b7e,uet_harness_v0.1,
20251217-105717_066cc8ebd932,param_CI_MC_1_seed9,C_I,64,PASS,,294.715361656147,1.946030113571599e-07,294.715361656147,1.946030113571599e-07,0.0,0.0009999999999995568,0.001,0,066cc8ebd932,uet_harness_v0.1,
20251217-105718_3655d3a9ae98,param_CI_MC_3_seed0,C_I,64,PASS,,287.3206951538835,1.400342007424615e-07,287.3206951538835,1.400342007424615e-07,0.0,0.0009999999999995568,0.001,0,3655d3a9ae98,uet_harness_v0.1,
20251217-105720_80ae512b6227,param_CI_MC_3_seed1,C_I,64,PASS,,287.2200344135065,3.387515795477774e-07,287.2200344135065,3.387515795477774e-07,0.0,0.0009999999999995568,0.001,0,80ae512b6227,uet_harness_v0.1,
20251217-105721_f872fe7efc1a,param_CI_MC_3_seed2,C_I,64,PASS,,285.1692805276322,1.8948329163149766e-06,285.1692805276322,1.8948329163149766e-06,0.0,0.0009999999999995568,0.001,0,f872fe7efc1a,uet_harness_v0.1,
20251217-105722_7f452e80ced1,param_CI_MC_3_seed3,C_I,64,PASS,,286.8638394767881,1.6438416832230367e-08,286.8638394767881,1.6438416832230367e-08,0.0,0.0009999999999995568,0.001,0,7f452e80ced1,uet_harness_v0.1,
20251217-105723_037cc35c0e36,param_CI_MC_3_seed4,C_I,64,PASS,,281.42328603005086,2.106856508680074e-06,281.42328603005086,2.106856508680074e-06,0.0,0.0009999999999995568,0.001,0,037cc35c0e36,uet_harness_v0.1,
20251217-105724_8011c8d5593e,param_CI_MC_3_seed5,C_I,64,PASS,,288.90276995216664,1.4438291783616697e-06,288.90276995216664,1.4438291783616697e-06,0.0,0.0009999999999995568,0.001,0,8011c8d5593e,uet_harness_v0.1,
20251217-105725_3d9717c90043,param_CI_MC_3_seed6,C_I,64,PASS,,290.7142298832629,2.210130385951504e-07,290.7142298832629,2.210130385951504e-07,0.0,0.0009999999999995568,0.001,0,3d9717c90043,uet_harness_v0.1,
20251217-105726_b5213712e4da,param_CI_MC_3_seed7,C_I,64,PASS,,280.08784495278445,1.0054893101020358e-06,280.08784495278445,1.0054893101020358e-06,0.0,0.0009999999999995568,0.001,0,b5213712e4da,uet_harness_v0.1,
20251217-105727_40b4ec9c46d7,param_CI_MC_3_seed8,C_I,64,PASS,,294.64622950581025,7.401706420544557e-07,294.64622950581025,7.401706420544557e-07,0.0,0.0009999999999995568,0.001,0,40b4ec9c46d7,uet_harness_v0.1,
20251217-105729_d27c3080df68,param_CI_MC_3_seed9,C_I,64,PASS,,294.715361656147,9.179356674844556e-08,294.715361656147,9.179356674844556e-08,0.0,0.0009999999999995568,0.001,0,d27c3080df68,uet_harness_v0.1,
20251217-105730_3816a842bd69,param_CI_MC_10_seed0,C_I,64,PASS,,287.3206951538835,1.7387533636984859e-07,287.3206951538835,1.7387533636984859e-07,0.0,0.0009999999999995568,0.001,0,3816a842bd69,uet_harness_v0.1,
20251217-105731_e5bb32f050c3,param_CI_MC_10_seed1,C_I,64,PASS,,287.2200344135065,3.3232529406914186e-07,287.2200344135065,3.3232529406914186e-07,0.0,0.0009999999999995568,0.001,0,e5bb32f050c3,uet_harness_v0.1,
20251217-105733_57f8eed2b820,param_CI_MC_10_seed2,C_I,64,PASS,,285.1692805276322,2.1970349155310177e-06,285.1692805276322,2.1970349155310177e-06,0.0,0.0009999999999995568,0.001,0,57f8eed2b820,uet_harness_v0.1,
20251217-105734_e2b9c2fb5839,param_CI_MC_10_seed3,C_I,64,PASS,,286.8638394767881,3.441811313281132e-09,286.8638394767881,3.441811313281132e-09,0.0,0.0009999999999995568,0.001,0,e2b9c2fb5839,uet_harness_v0.1,
20251217-105736_96d146d59910,param_CI_MC_10_seed4,C_I,64,PASS,,281.42328603005086,2.2140635950803155e-06,281.42328603005086,2.2140635950803155e-06,0.0,0.0009999999999995568,0.001,0,96d146d59910,uet_harness_v0.1,
20251217-105737_5231ce9110bf,param_CI_MC_10_seed5,C_I,64,PASS,,288.90276995216664,1.1638354083601367e-06,288.90276995216664,1.1638354083601367e-06,0.0,0.0009999999999995568,0.001,0,5231ce9110bf,uet_harness_v0.1,
